beechnut,time
9.54238,44.7238
9.54238,44.7409
9.54238,44.7578
9.54238,44.7758
9.54238,44.7907
9.54238,44.8085
9.54238,44.8248
9.54238,44.8418
9.54238,44.8573
9.54238,44.8744
9.54238,44.8924
9.54238,44.9073
9.54238,44.9245
9.54238,44.9402
9.54238,44.9586
9.54238,44.9748
9.54238,44.9911
9.54238,45.0087
9.54238,45.024
9.54238,45.041
9.54238,45.0573
9.54238,45.0741
9.54238,45.0915
9.54238,45.1085
9.54238,45.1236
9.54238,45.1408
9.54238,45.1587
9.54238,45.1754
9.54238,45.1903
9.54238,45.2079
9.54238,45.2258
9.54238,45.2406
9.54238,45.2582
9.54238,45.2757
9.54238,45.2904
9.54238,45.307
9.54238,45.3243
9.54238,45.3407
9.54238,45.3584
9.54238,45.3747
9.54238,45.3927
9.54238,45.4091
9.54238,45.4245
9.54238,45.4421
9.54238,45.4574
9.54238,45.4747
9.54238,45.4915
9.54238,45.5092
9.54238,45.524
9.54238,45.5413
9.54238,45.5575
9.54238,45.5737
9.54238,45.5909
9.54238,45.6082
9.54238,45.6236
9.54238,45.6415
9.54238,45.6585
9.54238,45.6742
9.54238,45.6906
9.54238,45.7085
9.54238,45.725
9.54238,45.7404
9.54238,45.7592
9.54238,45.7749
9.54238,45.7912
9.54238,45.8084
9.54238,45.8238
9.54238,45.8407
9.54238,45.8586
9.54238,45.8735
9.54238,45.8916
9.54238,45.9082
9.54238,45.9252
9.54238,45.941
9.54238,45.9587
9.54238,45.974
9.54238,45.992
9.54238,46.0073
9.54238,46.0245
9.54238,46.0408
9.54238,46.0583
9.54238,46.0745
9.54238,46.0906
9.54238,46.1071
9.54238,46.124
9.54238,46.1414
9.54238,46.1586
9.54238,46.1739
9.54238,46.1903
9.54238,46.2071
9.54238,46.2239
9.54238,46.2408
9.54238,46.2585
9.54238,46.2737
9.54238,46.2917
9.54238,46.3086
9.54238,46.3239
9.54238,46.3409
9.54238,46.3591
9.54238,46.3741
9.54238,46.3912
9.54238,46.4075
9.54238,46.4239
9.54238,46.4417
9.54238,46.458
9.54238,46.4754
9.54238,46.4907
9.54238,46.5077
9.54238,46.5239
9.54238,46.5407
9.54238,46.5581
9.54238,46.5749
9.54238,46.5903
9.54238,46.6077
9.54238,46.6254
9.54238,46.6402
9.54238,46.6572
9.54238,46.6747
9.54238,46.6904
9.54238,46.7075
9.54238,46.7252
9.54238,46.7425
9.54238,46.7574
9.54238,46.7738
9.54238,46.7911
9.54238,46.8075
9.53832,46.8254
9.53832,46.8419
9.53832,46.8568
9.53832,46.8739
9.53832,46.8914
9.53832,46.9088
9.53832,46.9241
9.53832,46.9417
9.53832,46.9583
9.53832,46.9737
9.53832,46.9915
9.53832,47.0074
9.53832,47.0258
9.53832,47.0405
9.53832,47.0579
9.53832,47.0749
9.53832,47.0905
9.53832,47.1081
9.53832,47.125
9.53832,47.1411
9.53832,47.1574
9.53832,47.1753
9.53832,47.1917
9.53832,47.2071
9.53832,47.2245
9.53832,47.2405
9.53832,47.2575
9.53832,47.2745
9.53832,47.2919
9.53832,47.3072
9.53832,47.3243
9.53832,47.3404
9.53832,47.3579
9.53832,47.3743
9.53832,47.3914
9.53832,47.407
9.53832,47.4245
9.53832,47.4416
9.53832,47.4575
9.53832,47.4739
9.53832,47.4918
9.53832,47.5082
9.53832,47.5235
9.53832,47.542
9.53832,47.558
9.53832,47.5743
9.53832,47.5913
9.53832,47.6087
9.53832,47.6241
9.53832,47.6417
9.53832,47.6573
9.53832,47.6745
9.53832,47.6912
9.53832,47.7081
9.53832,47.7236
9.53832,47.7411
9.53832,47.7571
9.53832,47.7755
9.53832,47.7904
9.53832,47.8077
9.53832,47.8253
9.53832,47.8404
9.53832,47.8577
9.53832,47.8754
9.53832,47.8918
9.53832,47.9076
9.53832,47.9241
9.53832,47.9417
9.53832,47.9571
9.53832,47.9742
9.53832,47.9905
9.53832,48.0074
9.53832,48.025
9.53832,48.0419
9.53832,48.0574
9.53832,48.0737
9.53832,48.0907
9.53832,48.1081
9.53832,48.1253
9.53832,48.1411
9.53832,48.1588
9.53832,48.1738
9.53832,48.1919
9.53832,48.2083
9.53832,48.2242
9.53832,48.2405
9.53832,48.258
9.53832,48.2742
9.53832,48.2926
9.53832,48.307
9.53832,48.3238
9.53832,48.3411
9.53832,48.3581
9.53832,48.376
9.53832,48.3909
9.53832,48.4092
9.53832,48.4237
9.53832,48.4409
9.53832,48.4584
9.53832,48.4739
9.53832,48.4908
9.53832,48.5087
9.53832,48.5258
9.53832,48.5408
9.53832,48.5574
9.53832,48.5748
9.53832,48.5913
9.53832,48.6071
9.53832,48.6255
9.53832,48.6405
9.53832,48.658
9.53832,48.6755
9.53832,48.6908
9.53832,48.7069
9.53832,48.7239
9.53832,48.7405
9.53832,48.7574
9.53832,48.7749
9.53832,48.7903
9.53832,48.8084
9.53832,48.8247
9.53832,48.8422
9.53832,48.8571
9.53832,48.8748
9.53832,48.8927
9.53832,48.9072
9.53461,48.9251
9.53461,48.9415
9.53461,48.9573
9.53461,48.974
9.53461,48.9916
9.53461,49.0072
9.53461,49.0245
9.53461,49.0407
9.53461,49.0578
9.53461,49.0754
9.53461,49.0906
9.53461,49.1082
9.53461,49.1242
9.53461,49.1406
9.53461,49.1581
9.53461,49.1754
9.53461,49.1909
9.53461,49.2085
9.53461,49.2259
9.53461,49.2413
9.53461,49.2578
9.53461,49.2759
9.53461,49.2922
9.53461,49.3079
9.53461,49.324
9.53461,49.342
9.53461,49.3583
9.53461,49.3751
9.53461,49.3904
9.53461,49.4071
9.53461,49.4248
9.53461,49.4404
9.53461,49.4578
9.53461,49.4745
9.53461,49.4915
9.53461,49.507
9.53461,49.5246
9.53461,49.5403
9.53461,49.5574
9.53461,49.5747
9.53461,49.5918
9.53461,49.6075
9.53461,49.6244
9.53461,49.642
9.53461,49.658
9.53461,49.6743
9.53461,49.6925
9.53461,49.7088
9.53461,49.7242
9.53461,49.7417
9.53461,49.7573
9.53461,49.7748
9.53461,49.7916
9.53461,49.8093
9.53461,49.8241
9.53461,49.8417
9.53461,49.8578
9.53461,49.8743
9.53461,49.8918
9.53461,49.9091
9.53461,49.9251
9.53461,49.9403
9.53461,49.9577
9.53461,49.9739
9.53461,49.9904
9.53461,50.0086
9.53461,50.025
9.53461,50.0404
9.53461,50.0579
9.53461,50.0738
9.53461,50.091
9.53461,50.1081
9.53461,50.1258
9.53461,50.1408
9.53461,50.1582
9.53461,50.1741
9.53461,50.1904
9.53461,50.2083
9.53461,50.2254
9.53461,50.241
9.53461,50.2588
9.53461,50.2738
9.53461,50.2917
9.53461,50.3082
9.53461,50.3239
9.53461,50.3404
9.53461,50.358
9.53461,50.374
9.53461,50.3924
9.53461,50.4086
9.53461,50.4236
9.53461,50.441
9.53461,50.4577
9.53461,50.4758
9.53461,50.4905
9.53461,50.5088
9.53461,50.5253
9.53461,50.5403
9.53461,50.558
9.53461,50.5755
9.53461,50.5904
9.53461,50.6085
9.53461,50.6256
9.53461,50.6408
9.53461,50.6572
9.53461,50.6747
9.53461,50.6912
9.53461,50.7092
9.53461,50.7259
9.53461,50.7408
9.53461,50.7582
9.53461,50.7755
9.53461,50.7909
9.53461,50.8069
9.53461,50.8245
9.53461,50.8413
9.53461,50.8583
9.53461,50.8738
9.53461,50.8916
9.53461,50.9073
9.53461,50.924
9.53461,50.9412
9.53461,50.9582
9.53461,50.9737
9.53461,50.9904
9.53461,51.0085
9.51782,51.0244
9.51782,51.0407
9.51782,51.0591
9.51782,51.0755
9.51782,51.0909
9.51782,51.1084
9.51782,51.1238
9.51782,51.1413
9.51782,51.1583
9.51782,51.1739
9.51782,51.191
9.51782,51.2082
9.51782,51.2243
9.51782,51.2408
9.51782,51.2584
9.51782,51.2754
9.51782,51.291
9.51782,51.3092
9.51782,51.3238
9.51782,51.3419
9.51782,51.3583
9.51782,51.374
9.51782,51.3904
9.51782,51.4077
9.51782,51.424
9.51782,51.4419
9.51782,51.4584
9.51782,51.4755
9.51782,51.4906
9.51782,51.5075
9.51782,51.5253
9.51782,51.5403
9.51782,51.5586
9.51782,51.5752
9.51782,51.5922
9.51782,51.6077
9.51782,51.6253
9.51782,51.6406
9.51782,51.6584
9.51782,51.6755
9.51782,51.6903
9.51782,51.7073
9.51782,51.7238
9.51782,51.7425
9.51782,51.7583
9.51782,51.7745
9.51782,51.7927
9.51782,51.807
9.51782,51.8244
9.51782,51.8417
9.51782,51.8571
9.51782,51.8746
9.51782,51.8915
9.51782,51.9092
9.51782,51.9242
9.51782,51.9416
9.51782,51.9574
9.51782,51.9742
9.51782,51.9916
9.51782,52.0089
9.51782,52.0244
9.51782,52.0421
9.51782,52.0569
9.51782,52.0747
9.51782,52.0912
9.51782,52.1071
9.51782,52.1256
9.51782,52.141
9.51782,52.157
9.51782,52.1746
9.51782,52.1911
9.51782,52.208
9.51782,52.2256
9.51782,52.2404
9.51782,52.258
9.51782,52.2737
9.51782,52.291
9.51782,52.3079
9.51782,52.325
9.51782,52.3408
9.51782,52.3584
9.51782,52.3739
9.51782,52.3908
9.51782,52.4079
9.51782,52.4252
9.51782,52.441
9.51782,52.4577
9.51782,52.4748
9.51782,52.4905
9.51782,52.5089
9.51782,52.5246
9.51782,52.541
9.51782,52.5584
9.51782,52.5747
9.51782,52.5928
9.51782,52.6089
9.51782,52.6238
9.51782,52.6414
9.51782,52.658
9.51782,52.6759
9.51782,52.6904
9.51782,52.7084
9.51782,52.7251
9.51782,52.742
9.51782,52.7576
9.51782,52.7751
9.51782,52.7905
9.51782,52.8076
9.51782,52.8247
9.51782,52.8419
9.51782,52.8569
9.51782,52.8744
9.51782,52.8915
9.51782,52.9076
9.51782,52.924
9.51782,52.9419
9.51782,52.9584
9.51782,52.9739
9.51782,52.9911
9.51782,53.0079
9.51782,53.024
9.51782,53.0408
9.51782,53.0584
9.51782,53.0752
9.51782,53.0904
9.51782,53.1075
9.56003,53.1253
9.56003,53.142
9.56003,53.1593
9.56003,53.1748
9.56003,53.1922
9.56003,53.2079
9.56003,53.2245
9.56003,53.2416
9.56003,53.2588
9.56003,53.2739
9.56003,53.2903
9.56003,53.309
9.56003,53.3246
9.56003,53.3411
9.56003,53.3596
9.56003,53.3739
9.56003,53.3913
9.56003,53.4085
9.56003,53.4238
9.56003,53.4415
9.56003,53.4583
9.56003,53.4761
9.56003,53.4909
9.56003,53.508
9.56003,53.5238
9.56003,53.5408
9.56003,53.5582
9.56003,53.5752
9.56003,53.5909
9.56003,53.6084
9.56003,53.6254
9.56003,53.6412
9.56003,53.6576
9.56003,53.6755
9.56003,53.6919
9.56003,53.7072
9.56003,53.7256
9.56003,53.7411
9.56003,53.7575
9.56003,53.7745
9.56003,53.7916
9.56003,53.8092
9.56003,53.8241
9.56003,53.8405
9.56003,53.857
9.56003,53.8757
9.56003,53.8908
9.56003,53.9084
9.56003,53.9237
9.56003,53.9413
9.56003,53.9583
9.56003,53.9738
9.56003,53.9907
9.56003,54.0084
9.56003,54.0257
9.56003,54.0406
9.56003,54.058
9.56003,54.0743
9.56003,54.0923
9.56003,54.1087
9.56003,54.1239
9.56003,54.1423
9.56003,54.1575
9.56003,54.174
9.56003,54.1911
9.56003,54.2084
9.56003,54.226
9.56003,54.2409
9.56003,54.2575
9.56003,54.2752
9.56003,54.292
9.56003,54.3073
9.56003,54.325
9.56003,54.3404
9.56003,54.3582
9.56003,54.3753
9.56003,54.3907
9.56003,54.4077
9.56003,54.4257
9.56003,54.4405
9.56003,54.4582
9.56003,54.4746
9.56003,54.4908
9.56003,54.5078
9.56003,54.5251
9.56003,54.5426
9.56003,54.5577
9.56003,54.5738
9.56003,54.591
9.56003,54.6077
9.56003,54.6246
9.56003,54.6405
9.56003,54.6577
9.56003,54.6753
9.56003,54.6914
9.56003,54.7086
9.56003,54.7237
9.56003,54.7413
9.56003,54.7585
9.56003,54.7753
9.56003,54.7905
9.56003,54.8076
9.56003,54.8245
9.56003,54.8409
9.56003,54.858
9.56003,54.874
9.56003,54.8916
9.56003,54.9079
9.56003,54.9262
9.56003,54.9423
9.56003,54.9581
9.56003,54.9737
9.56003,54.9909
9.56003,55.0088
9.56003,55.0254
9.56003,55.0412
9.56003,55.0582
9.56003,55.0749
9.56003,55.0906
9.56003,55.1082
9.56003,55.1243
9.56003,55.1421
9.56003,55.1574
9.56003,55.1747
9.56003,55.1916
9.55382,55.2078
9.55382,55.2253
9.55382,55.2408
9.55382,55.2592
9.55382,55.2747
9.55382,55.291
9.55382,55.3077
9.55382,55.3252
9.55382,55.3432
9.55382,55.3585
9.55382,55.3757
9.55382,55.3913
9.55382,55.4073
9.55382,55.4263
9.55382,55.4407
9.55382,55.4575
9.55382,55.4749
9.55382,55.4917
9.55382,55.5075
9.55382,55.5237
9.55382,55.5408
9.55382,55.5587
9.55382,55.5739
9.55382,55.5918
9.55382,55.6073
9.55382,55.6239
9.55382,55.6419
9.55382,55.6584
9.55382,55.6743
9.55382,55.6907
9.55382,55.7077
9.55382,55.7241
9.55382,55.7412
9.55382,55.7577
9.55382,55.7749
9.55382,55.792
9.55382,55.8094
9.55382,55.8243
9.55382,55.8407
9.55382,55.8588
9.55382,55.8757
9.55382,55.8907
9.55382,55.9082
9.55382,55.9252
9.55382,55.9406
9.55382,55.9573
9.55382,55.9751
9.55382,55.9921
9.55382,56.0074
9.55382,56.0247
9.55382,56.0414
9.55382,56.0572
9.55382,56.0737
9.55382,56.0916
9.55382,56.1082
9.55382,56.1251
9.55382,56.1412
9.55382,56.1585
9.55382,56.1751
9.55382,56.191
9.55382,56.2071
9.55382,56.2244
9.55382,56.2416
9.55382,56.2575
9.55382,56.2745
9.55382,56.2914
9.55382,56.3093
9.55382,56.324
9.55382,56.341
9.55382,56.3576
9.55382,56.3761
9.55382,56.3907
9.55382,56.4078
9.55382,56.4253
9.55382,56.4406
9.55382,56.4573
9.55382,56.4753
9.55382,56.4926
9.55382,56.5075
9.55382,56.5238
9.55382,56.5407
9.55382,56.5584
9.55382,56.574
9.55382,56.5906
9.55382,56.6087
9.55382,56.625
9.55382,56.6423
9.55382,56.6572
9.55382,56.6759
9.55382,56.6921
9.55382,56.709
9.55382,56.7244
9.55382,56.7408
9.55382,56.7584
9.55382,56.7739
9.55382,56.7912
9.55382,56.8079
9.55382,56.8248
9.55382,56.8427
9.55382,56.8574
9.55382,56.8746
9.55382,56.8912
9.55382,56.9085
9.55382,56.9257
9.55382,56.9409
9.55382,56.958
9.55382,56.9749
9.55382,56.9923
9.55382,57.0098
9.55382,57.0245
9.55382,57.0407
9.55382,57.0577
9.55382,57.0754
9.55382,57.0908
9.55382,57.1073
9.55382,57.1252
9.55382,57.1417
9.55382,57.1588
9.55382,57.174
9.55382,57.1928
9.55382,57.2094
9.55382,57.2244
9.55382,57.2418
9.55382,57.2584
9.55382,57.276
9.55382,57.2905
9.56868,57.3093
9.56868,57.326
9.56868,57.3412
9.56868,57.3586
9.56868,57.3738
9.56868,57.3907
9.56868,57.4084
9.56868,57.4256
9.56868,57.4405
9.56868,57.4573
9.56868,57.4738
9.56868,57.4915
9.56868,57.5071
9.56868,57.5257
9.56868,57.5415
9.56868,57.5578
9.56868,57.5748
9.56868,57.5905
9.56868,57.6078
9.56868,57.624
9.56868,57.6414
9.56868,57.6588
9.56868,57.6761
9.56868,57.6909
9.56868,57.7074
9.56868,57.7248
9.56868,57.7414
9.56868,57.7593
9.56868,57.774
9.56868,57.7908
9.56868,57.8075
9.56868,57.826
9.56868,57.8409
9.56868,57.858
9.56868,57.8753
9.56868,57.8923
9.56868,57.9073
9.56868,57.924
9.56868,57.9413
9.56868,57.9583
9.56868,57.9761
9.56868,57.9909
9.56868,58.0073
9.56868,58.0251
9.56868,58.0415
9.56868,58.0576
9.56868,58.0739
9.56868,58.0909
9.56868,58.1093
9.56868,58.1246
9.56868,58.1413
9.56868,58.1581
9.56868,58.1756
9.56868,58.1926
9.56868,58.2076
9.56868,58.224
9.56868,58.2419
9.56868,58.259
9.56868,58.2744
9.56868,58.2911
9.56868,58.308
9.56868,58.3238
9.56868,58.3408
9.56868,58.3585
9.56868,58.3757
9.56868,58.3909
9.56868,58.4078
9.56868,58.4246
9.56868,58.4422
9.56868,58.4597
9.56868,58.4747
9.56868,58.4909
9.56868,58.508
9.56868,58.524
9.56868,58.5411
9.56868,58.5577
9.56868,58.5754
9.56868,58.592
9.56868,58.6088
9.56868,58.6238
9.56868,58.6427
9.56868,58.6589
9.56868,58.6758
9.56868,58.6912
9.56868,58.7075
9.56868,58.725
9.56868,58.7406
9.56868,58.759
9.56868,58.7755
9.56868,58.7909
9.56868,58.808
9.56868,58.8244
9.56868,58.8411
9.56868,58.859
9.56868,58.8757
9.56868,58.8905
9.56868,58.9076
9.56868,58.9246
9.56868,58.9421
9.56868,58.9588
9.56868,58.9744
9.56868,58.9913
9.56868,59.0086
9.56868,59.0255
9.56868,59.0427
9.56868,59.058
9.56868,59.0743
9.56868,59.0922
9.56868,59.1084
9.56868,59.1253
9.56868,59.1414
9.56868,59.1589
9.56868,59.1755
9.56868,59.1913
9.56868,59.2073
9.56868,59.2242
9.56868,59.2412
9.56868,59.2598
9.56868,59.2739
9.56868,59.2908
9.56868,59.3083
9.56868,59.3245
9.56868,59.342
9.56868,59.3571
9.68195,59.3747
9.68195,59.3914
9.68195,59.4084
9.68195,59.4258
9.68195,59.4407
9.68195,59.4579
9.68195,59.4743
9.68195,59.4917
9.68195,59.5088
9.68195,59.526
9.68195,59.5409
9.68195,59.5577
9.68195,59.575
9.68195,59.5922
9.68195,59.609
9.68195,59.6244
9.68195,59.641
9.68195,59.6579
9.68195,59.6753
9.68195,59.6916
9.68195,59.7073
9.68195,59.7257
9.68195,59.7424
9.68195,59.7583
9.68195,59.7755
9.68195,59.7918
9.68195,59.8076
9.68195,59.8258
9.68195,59.8405
9.68195,59.8576
9.68195,59.876
9.68195,59.8922
9.68195,59.909
9.68195,59.9241
9.68195,59.9407
9.68195,59.9576
9.68195,59.9744
9.68195,59.9917
9.68195,60.0084
9.68195,60.026
9.68195,60.0407
9.68195,60.0573
9.68195,60.074
9.68195,60.0922
9.68195,60.1087
9.68195,60.1255
9.68195,60.1407
9.68195,60.1576
9.68195,60.1751
9.68195,60.1916
9.68195,60.209
9.68195,60.2238
9.68195,60.2411
9.68195,60.2582
9.68195,60.2751
9.68195,60.2906
9.68195,60.3072
9.68195,60.325
9.68195,60.3414
9.68195,60.3583
9.68195,60.3742
9.68195,60.3918
9.68195,60.4082
9.68195,60.4265
9.68195,60.4428
9.68195,60.4575
9.68195,60.4747
9.68195,60.4929
9.68195,60.5072
9.68195,60.5242
9.68195,60.5415
9.68195,60.5579
9.68195,60.5753
9.68195,60.5906
9.68195,60.6079
9.68195,60.6244
9.68195,60.6415
9.68195,60.6588
9.68195,60.6755
9.68195,60.691
9.68195,60.7073
9.68195,60.7246
9.68195,60.7416
9.68195,60.7588
9.68195,60.7757
9.68195,60.7908
9.68195,60.8078
9.68195,60.8248
9.68195,60.8418
9.68195,60.859
9.68195,60.876
9.68195,60.8928
9.68195,60.9079
9.68195,60.9242
9.68195,60.942
9.68195,60.9582
9.68195,60.9753
9.68195,60.9911
9.68195,61.0081
9.68195,61.0244
9.68195,61.042
9.68195,61.0581
9.68195,61.0748
9.68195,61.0905
9.68195,61.1079
9.68195,61.1242
9.68195,61.1412
9.68195,61.1582
9.68195,61.175
9.68195,61.1919
9.68195,61.2074
9.68195,61.2248
9.68195,61.2415
9.68195,61.2588
9.68195,61.275
9.68195,61.2927
9.68195,61.3073
9.68195,61.3253
9.68195,61.3421
9.68195,61.3588
9.68195,61.374
9.68195,61.391
9.68195,61.4083
9.7412,61.4249
9.7412,61.4423
9.7412,61.4574
9.7412,61.4747
9.7412,61.4916
9.7412,61.5084
9.7412,61.5261
9.7412,61.5412
9.7412,61.5582
9.7412,61.5744
9.7412,61.5911
9.7412,61.6088
9.7412,61.6246
9.7412,61.6413
9.7412,61.6591
9.7412,61.6755
9.7412,61.6922
9.7412,61.7072
9.7412,61.7254
9.7412,61.7417
9.7412,61.7587
9.7412,61.7757
9.7412,61.7922
9.7412,61.8092
9.7412,61.8241
9.7412,61.8415
9.7412,61.8584
9.7412,61.8757
9.7412,61.8917
9.7412,61.909
9.7412,61.924
9.7412,61.9414
9.7412,61.9581
9.7412,61.9751
9.7412,61.9923
9.7412,62.0088
9.7412,62.0242
9.7412,62.0414
9.7412,62.0579
9.7412,62.0747
9.7412,62.0916
9.7412,62.1084
9.7412,62.1257
9.7412,62.142
9.7412,62.1594
9.7412,62.1743
9.7412,62.1913
9.7412,62.2081
9.7412,62.2249
9.7412,62.2424
9.7412,62.2598
9.7412,62.2745
9.7412,62.2912
9.7412,62.3077
9.7412,62.3252
9.7412,62.3408
9.7412,62.3592
9.7412,62.375
9.7412,62.3913
9.7412,62.408
9.7412,62.4243
9.7412,62.4415
9.7412,62.458
9.7412,62.4749
9.7412,62.4918
9.7412,62.5086
9.7412,62.5255
9.7412,62.5409
9.7412,62.5581
9.7412,62.5749
9.7412,62.5922
9.7412,62.6083
9.7412,62.6261
9.7412,62.6407
9.7412,62.6586
9.7412,62.6754
9.7412,62.692
9.7412,62.7072
9.7412,62.724
9.7412,62.7412
9.7412,62.7578
9.7412,62.7752
9.7412,62.7922
9.7412,62.8092
9.7412,62.8261
9.7412,62.8407
9.7412,62.8582
9.7412,62.8753
9.7412,62.8921
9.7412,62.9089
9.7412,62.9258
9.7412,62.9424
9.7412,62.9575
9.7412,62.9748
9.7412,62.9915
9.7412,63.0077
9.7412,63.0242
9.7412,63.0416
9.7412,63.0591
9.7412,63.0754
9.7412,63.0912
9.7412,63.1074
9.7412,63.1262
9.7412,63.1419
9.7412,63.1572
9.7412,63.1758
9.7412,63.1909
9.7412,63.2073
9.7412,63.2239
9.7412,63.2408
9.7412,63.259
9.7412,63.2753
9.7412,63.2922
9.7412,63.3075
9.7412,63.3261
9.7412,63.341
9.7412,63.3578
9.7412,63.3751
9.7412,63.3919
9.7412,63.4095
9.7412,63.424
9.7412,63.441
9.7412,63.4574
9.7676,63.4754
9.7676,63.492
9.7676,63.5087
9.7676,63.524
9.7676,63.5407
9.7676,63.5582
9.7676,63.5746
9.7676,63.592
9.7676,63.609
9.7676,63.6261
9.7676,63.6409
9.7676,63.6577
9.7676,63.6752
9.7676,63.6923
9.7676,63.7073
9.7676,63.7243
9.7676,63.741
9.7676,63.7574
9.7676,63.7753
9.7676,63.7915
9.7676,63.8092
9.7676,63.8252
9.7676,63.8416
9.7676,63.8574
9.7676,63.8745
9.7676,63.8908
9.7676,63.9085
9.7676,63.9247
9.7676,63.9411
9.7676,63.959
9.7676,63.9742
9.7676,63.9924
9.7676,64.0081
9.7676,64.024
9.7676,64.0424
9.7676,64.0572
9.7676,64.0754
9.7676,64.0918
9.7676,64.1085
9.7676,64.1256
9.7676,64.1419
9.7676,64.1588
9.7676,64.1742
9.7676,64.1912
9.7676,64.2079
9.7676,64.225
9.7676,64.2408
9.7676,64.2582
9.7676,64.2738
9.7676,64.2908
9.7676,64.3082
9.7676,64.3252
9.7676,64.3407
9.7676,64.358
9.7676,64.376
9.7676,64.391
9.7676,64.4082
9.7676,64.4257
9.7676,64.4436
9.7676,64.4578
9.7676,64.4752
9.7676,64.491
9.7676,64.5078
9.7676,64.5259
9.7676,64.5424
9.7676,64.5597
9.7676,64.5748
9.7676,64.5906
9.7676,64.6084
9.7676,64.6256
9.7676,64.6411
9.7676,64.658
9.7676,64.6747
9.7676,64.6917
9.7676,64.7077
9.7676,64.7243
9.7676,64.7411
9.7676,64.7581
9.7676,64.7748
9.7676,64.7929
9.7676,64.8079
9.7676,64.825
9.7676,64.8425
9.7676,64.8576
9.7676,64.8743
9.7676,64.8916
9.7676,64.9073
9.7676,64.9241
9.7676,64.9419
9.7676,64.9585
9.7676,64.9754
9.7676,64.9907
9.7676,65.0077
9.7676,65.0252
9.7676,65.0423
9.7676,65.0599
9.7676,65.0745
9.7676,65.0912
9.7676,65.1082
9.7676,65.1245
9.7676,65.1412
9.7676,65.1582
9.7676,65.1755
9.7676,65.1925
9.7676,65.2077
9.7676,65.2258
9.7676,65.2435
9.7676,65.2583
9.7676,65.2748
9.7676,65.2915
9.7676,65.308
9.7676,65.3257
9.7676,65.3425
9.7676,65.3578
9.7676,65.3744
9.7676,65.3913
9.7676,65.4084
9.7676,65.4245
9.7676,65.4416
9.7676,65.4586
9.7676,65.4763
9.7676,65.491
9.7676,65.5076
9.7676,65.5246
9.67256,65.5433
9.67256,65.5577
9.67256,65.5749
9.67256,65.5921
9.67256,65.6091
9.67256,65.6244
9.67256,65.6415
9.67256,65.6581
9.67256,65.6752
9.67256,65.6922
9.67256,65.7089
9.67256,65.7257
9.67256,65.7416
9.67256,65.7575
9.67256,65.7752
9.67256,65.7913
9.67256,65.8076
9.67256,65.8249
9.67256,65.8424
9.67256,65.8584
9.67256,65.8741
9.67256,65.8923
9.67256,65.9091
9.67256,65.9254
9.67256,65.9413
9.67256,65.958
9.67256,65.9754
9.67256,65.9924
9.67256,66.0092
9.67256,66.0243
9.67256,66.0414
9.67256,66.0589
9.67256,66.0758
9.67256,66.0911
9.67256,66.1079
9.67256,66.1246
9.67256,66.1421
9.67256,66.1579
9.67256,66.1748
9.67256,66.1921
9.67256,66.2091
9.67256,66.2264
9.67256,66.2411
9.67256,66.2591
9.67256,66.2765
9.67256,66.2914
9.67256,66.3079
9.67256,66.3248
9.67256,66.3414
9.67256,66.3573
9.67256,66.3753
9.67256,66.3911
9.67256,66.4077
9.67256,66.4246
9.67256,66.4411
9.67256,66.4585
9.67256,66.4749
9.67256,66.492
9.67256,66.5093
9.67256,66.5259
9.67256,66.5408
9.67256,66.5579
9.67256,66.5748
9.67256,66.5916
9.67256,66.6084
9.67256,66.6241
