richtmyer,time
0,0.000185713
0,0.00221947
0,0.0191502
0,0.034774
0,0.0516248
0,0.0675618
0,0.0855185
0,0.10103
0,0.117554
0,0.136045
0,0.151523
0,0.168309
0,0.184473
0,0.202167
0,0.218523
0,0.236051
0,0.251966
0,0.267988
0,0.286031
0,0.300997
0,0.319622
0,0.337082
0,0.352275
0,0.36897
0,0.38585
0,0.401485
0,0.418785
0,0.435508
0,0.45137
0,0.468312
0,0.485307
0,0.501957
0,0.518485
0,0.535165
0,0.551033
0,0.567594
0,0.585205
0,0.601368
0,0.618731
0,0.635168
0,0.651465
0,0.668384
0,0.686345
0,0.702566
0,0.719216
0,0.73662
0,0.752032
0,0.768265
0,0.784697
0,0.800903
0,0.819037
0,0.835297
0,0.851538
0,0.868997
0,0.884753
0,0.900845
0,0.917591
0,0.936002
0,0.951143
17.7564,0.969407
17.7564,0.985441
17.7564,1.00363
17.7564,1.01916
17.7564,1.03533
17.7564,1.05119
17.7564,1.06868
17.7564,1.08593
17.7564,1.10202
17.7564,1.11819
17.7564,1.1354
17.7564,1.15207
17.7564,1.16843
17.7564,1.18445
17.7564,1.20123
17.7564,1.21855
17.7564,1.23587
17.7564,1.25203
17.7564,1.26895
17.7564,1.28562
17.7564,1.30223
17.7564,1.31753
17.7564,1.33616
17.7564,1.35219
17.7564,1.36816
17.7564,1.38456
17.7564,1.40272
17.7564,1.41912
17.7564,1.43535
17.7564,1.45241
17.7564,1.46838
17.7564,1.48464
17.7564,1.50115
17.7564,1.51762
17.7564,1.53495
17.7564,1.55146
17.7564,1.56765
17.7564,1.58463
17.7564,1.60104
17.7564,1.61752
17.7564,1.63596
17.7564,1.65134
17.7564,1.66773
17.7564,1.68407
17.7564,1.70381
17.7564,1.71831
17.7564,1.73481
17.7564,1.75103
17.7564,1.76817
17.7564,1.78601
17.7564,1.80216
17.7564,1.81814
17.7564,1.8348
17.7564,1.85271
22.2339,1.86904
22.2339,1.88534
22.2339,1.90241
22.2339,1.91827
22.2339,1.93474
22.2339,1.9512
22.2339,1.96799
22.2339,1.98472
22.2339,2.00394
22.2339,2.0193
22.2339,2.03691
22.2339,2.05229
22.2339,2.06844
22.2339,2.08492
22.2339,2.10182
22.2339,2.11861
22.2339,2.13465
22.2339,2.15097
22.2339,2.16762
22.2339,2.18605
22.2339,2.20242
22.2339,2.21795
22.2339,2.23549
22.2339,2.25356
22.2339,2.26867
22.2339,2.28479
22.2339,2.3015
22.2339,2.31762
22.2339,2.33581
22.2339,2.35096
22.2339,2.36866
22.2339,2.38595
22.2339,2.40167
22.2339,2.41777
22.2339,2.43481
22.2339,2.45232
22.2339,2.46904
22.2339,2.48472
22.2339,2.5012
22.2339,2.51772
22.2339,2.5348
22.2339,2.55095
22.2339,2.57026
22.2339,2.58601
22.2339,2.60271
22.2339,2.618
22.2339,2.63438
22.2339,2.6508
22.2339,2.66814
22.2339,2.68579
22.2339,2.7027
22.2339,2.7186
22.2339,2.73497
22.2339,2.75177
22.3032,2.76777
22.3032,2.78608
22.3032,2.80135
22.3032,2.81909
22.3032,2.83684
22.3032,2.85146
22.3032,2.86819
22.3032,2.88487
22.3032,2.90356
22.3032,2.9192
22.3032,2.93432
22.3032,2.95185
22.3032,2.96885
22.3032,2.98743
22.3032,3.00085
22.3032,3.01758
22.3032,3.03612
22.3032,3.0525
22.3032,3.06752
22.3032,3.08554
22.3032,3.10218
22.3032,3.11746
22.3032,3.13452
22.3032,3.15115
22.3032,3.16909
22.3032,3.18529
22.3032,3.2012
22.3032,3.21789
22.3032,3.23462
22.3032,3.25275
22.3032,3.26916
22.3032,3.28597
22.3032,3.30198
22.3032,3.3182
22.3032,3.33463
22.3032,3.35126
22.3032,3.36791
22.3032,3.38614
22.3032,3.40235
22.3032,3.41966
22.3032,3.43518
22.3032,3.45123
22.3032,3.46758
22.3032,3.48435
22.3032,3.502
22.3032,3.52026
22.3032,3.53586
22.3032,3.55118
22.3032,3.56924
22.3032,3.58552
22.3032,3.60103
22.3032,3.61759
22.3032,3.63563
22.5792,3.65146
22.5792,3.66779
22.5792,3.68496
22.5792,3.70357
22.5792,3.7193
22.5792,3.73427
22.5792,3.75231
22.5792,3.76862
22.5792,3.78584
22.5792,3.80206
22.5792,3.81829
22.5792,3.83443
22.5792,3.85197
22.5792,3.86893
22.5792,3.88521
22.5792,3.90152
22.5792,3.91779
22.5792,3.93422
22.5792,3.9512
22.5792,3.96898
22.5792,3.98558
22.5792,4.00104
22.5792,4.01795
22.5792,4.03465
22.5792,4.05273
22.5792,4.06887
22.5792,4.08454
22.5792,4.10121
22.5792,4.1178
22.5792,4.136
22.5792,4.15218
22.5792,4.16913
22.5792,4.18531
22.5792,4.20144
22.5792,4.21771
22.5792,4.23463
22.5792,4.25147
22.5792,4.27034
22.5792,4.28577
22.5792,4.30362
22.5792,4.31835
22.5792,4.33477
22.5792,4.35155
22.5792,4.36807
22.5792,4.38587
22.5792,4.40136
22.5792,4.41755
22.5792,4.43436
22.5792,4.45205
22.5792,4.4682
22.5792,4.48593
22.5792,4.50227
22.5792,4.51871
22.7077,4.53444
22.7077,4.55359
22.7077,4.56771
22.7077,4.58577
22.7077,4.60245
22.7077,4.61804
22.7077,4.63416
22.7077,4.65367
22.7077,4.66858
22.7077,4.68464
22.7077,4.70144
22.7077,4.71845
22.7077,4.73609
22.7077,4.75217
22.7077,4.76819
22.7077,4.78469
22.7077,4.80265
22.7077,4.81925
22.7077,4.83442
22.7077,4.8517
22.7077,4.86923
22.7077,4.88464
22.7077,4.90284
22.7077,4.91769
22.7077,4.93555
22.7077,4.9517
22.7077,4.96743
22.7077,4.9872
22.7077,5.0014
22.7077,5.01902
22.7077,5.03533
22.7077,5.05109
22.7077,5.06805
22.7077,5.08508
22.7077,5.1024
22.7077,5.11826
22.7077,5.1349
22.7077,5.15281
22.7077,5.16902
22.7077,5.18463
22.7077,5.20257
22.7077,5.22029
22.7077,5.2348
22.7077,5.25114
22.7077,5.26778
22.7077,5.28604
22.7077,5.30212
22.7077,5.31816
22.7077,5.33732
22.7077,5.3514
22.7077,5.36897
22.7077,5.3851
22.7077,5.40172
22.7589,5.41949
22.7589,5.43595
22.7589,5.45361
22.7589,5.46921
22.7589,5.48496
22.7589,5.5018
22.7589,5.51896
22.7589,5.53494
22.7589,5.55099
22.7589,5.56912
22.7589,5.58475
22.7589,5.60123
22.7589,5.61797
22.7589,5.63583
22.7589,5.65178
22.7589,5.66842
22.7589,5.68696
22.7589,5.70262
22.7589,5.72035
22.7589,5.73571
22.7589,5.75226
22.7589,5.768
22.7589,5.78691
22.7589,5.80144
22.7589,5.8184
22.7589,5.83518
22.7589,5.85262
22.7589,5.86894
22.7589,5.88556
22.7589,5.90143
22.7589,5.9176
22.7589,5.93547
22.7589,5.95161
22.7589,5.96765
22.7589,5.98587
22.7589,6.00201
22.7589,6.01821
22.7589,6.0347
22.7589,6.05229
22.7589,6.0679
22.7589,6.08697
22.7589,6.1022
22.7589,6.11896
22.7589,6.13491
22.7589,6.15216
22.7589,6.16814
22.7589,6.18438
22.7589,6.20241
22.7589,6.21856
22.7589,6.23483
22.7589,6.25145
22.7589,6.26885
22.9136,6.28601
22.9136,6.30207
22.9136,6.318
22.9136,6.33493
22.9136,6.35122
22.9136,6.36855
22.9136,6.38519
22.9136,6.40111
22.9136,6.41916
22.9136,6.43536
22.9136,6.45104
22.9136,6.46797
22.9136,6.48534
22.9136,6.50214
22.9136,6.51824
22.9136,6.53441
22.9136,6.5517
22.9136,6.56799
22.9136,6.5853
22.9136,6.60136
22.9136,6.61764
22.9136,6.63565
22.9136,6.65191
22.9136,6.66903
22.9136,6.68552
22.9136,6.70123
22.9136,6.71923
22.9136,6.73542
22.9136,6.75156
22.9136,6.76834
22.9136,6.78558
22.9136,6.80242
22.9136,6.81847
22.9136,6.83459
22.9136,6.85224
22.9136,6.86844
22.9136,6.88578
22.9136,6.90175
22.9136,6.91812
22.9136,6.93546
22.9136,6.95152
22.9136,6.9679
22.9136,6.98489
22.9136,7.001
22.9136,7.019
22.9136,7.03496
22.9136,7.05154
22.9136,7.06777
22.9136,7.08514
22.9136,7.10182
22.9136,7.11768
22.9136,7.13436
23.2902,7.15121
23.2902,7.1695
23.2902,7.18474
23.2902,7.20359
23.2902,7.21835
23.2902,7.23462
23.2902,7.25378
23.2902,7.26907
23.2902,7.28711
23.2902,7.30258
23.2902,7.31823
23.2902,7.33436
23.2902,7.35266
23.2902,7.36881
23.2902,7.38482
23.2902,7.40278
23.2902,7.41909
23.2902,7.43415
23.2902,7.45096
23.2902,7.46941
23.2902,7.48472
23.2902,7.50097
23.2902,7.51787
23.2902,7.53501
23.2902,7.55084
23.2902,7.56761
23.2902,7.58699
23.2902,7.60246
23.2902,7.61764
23.2902,7.63584
23.2902,7.65234
23.2902,7.66894
23.2902,7.68463
23.2902,7.70265
23.2902,7.71882
23.2902,7.73433
23.2902,7.75129
23.2902,7.76867
23.2902,7.78588
23.2902,7.80229
23.2902,7.8182
23.2902,7.83581
23.2902,7.85198
23.2902,7.86836
23.2902,7.88442
23.2902,7.90111
23.2902,7.91769
23.2902,7.93695
23.2902,7.95146
23.2902,7.96755
23.2902,7.98578
23.4094,8.00113
23.4094,8.01763
23.4094,8.03598
23.4094,8.05259
23.4094,8.06812
23.4094,8.08606
23.4094,8.10217
23.4094,8.11749
23.4094,8.13423
23.4094,8.15157
23.4094,8.16821
23.4094,8.18705
23.4094,8.20154
23.4094,8.21927
23.4094,8.23611
23.4094,8.25129
23.4094,8.26954
23.4094,8.28423
23.4094,8.30146
23.4094,8.32057
23.4094,8.33752
23.4094,8.35287
23.4094,8.3689
23.4094,8.38696
23.4094,8.40184
23.4094,8.41785
23.4094,8.43484
23.4094,8.45283
23.4094,8.46813
23.4094,8.4859
23.4094,8.50224
23.4094,8.51861
23.4094,8.5371
23.4094,8.55196
23.4094,8.56792
23.4094,8.58586
23.4094,8.60227
23.4094,8.61762
23.4094,8.63534
23.4094,8.65145
23.4094,8.66754
23.4094,8.68692
23.4094,8.70137
23.4094,8.71902
23.4094,8.73513
23.4094,8.75099
23.4094,8.77074
23.4094,8.78463
23.4094,8.80129
23.4094,8.81945
23.4094,8.83492
23.6661,8.85142
23.6661,8.86856
23.6661,8.8856
23.6661,8.90135
23.6661,8.91767
23.6661,8.93595
23.6661,8.95253
23.6661,8.96773
23.6661,8.98588
23.6661,9.00141
23.6661,9.01914
23.6661,9.03547
23.6661,9.05217
23.6661,9.06802
23.6661,9.08531
23.6661,9.1026
23.6661,9.11858
23.6661,9.1351
23.6661,9.15114
23.6661,9.16845
23.6661,9.18606
23.6661,9.20207
23.6661,9.21856
23.6661,9.2345
23.6661,9.25201
23.6661,9.26761
23.6661,9.28584
23.6661,9.30284
23.6661,9.31872
23.6661,9.33473
23.6661,9.35217
23.6661,9.36753
23.6661,9.38603
23.6661,9.4019
23.6661,9.41858
23.6661,9.43476
23.6661,9.45288
23.6661,9.4693
23.6661,9.48508
23.6661,9.50165
23.6661,9.51833
23.6661,9.53724
23.6661,9.55416
23.6661,9.56936
23.6661,9.58488
23.6661,9.6024
23.6661,9.61769
23.6661,9.6372
23.6661,9.65244
23.6661,9.66828
23.8738,9.68611
23.8738,9.70159
23.8738,9.71782
23.8738,9.73455
23.8738,9.75256
23.8738,9.76838
23.8738,9.78427
23.8738,9.80128
23.8738,9.81785
23.8738,9.83521
23.8738,9.8522
23.8738,9.86774
23.8738,9.88733
23.8738,9.90249
23.8738,9.91807
23.8738,9.93574
23.8738,9.9512
23.8738,9.96818
23.8738,9.98695
23.8738,10.002
23.8738,10.0177
23.8738,10.0348
23.8738,10.0541
23.8738,10.0692
23.8738,10.0849
23.8738,10.1025
23.8738,10.1183
23.8738,10.1345
23.8738,10.1512
23.8738,10.1687
23.8738,10.1864
23.8738,10.2016
23.8738,10.2176
23.8738,10.2343
23.8738,10.2518
23.8738,10.2684
23.8738,10.2861
23.8738,10.302
23.8738,10.318
23.8738,10.335
23.8738,10.3529
23.8738,10.3688
23.8738,10.3852
23.8738,10.401
23.8738,10.4177
23.8738,10.4356
23.8738,10.4515
23.8738,10.4678
23.8738,10.4859
23.8738,10.5012
24.1082,10.5179
24.1082,10.5356
24.1082,10.551
24.1082,10.5691
24.1082,10.5863
24.1082,10.6022
24.1082,10.6196
24.1082,10.6345
24.1082,10.6518
24.1082,10.6681
24.1082,10.6845
24.1082,10.7018
24.1082,10.719
24.1082,10.7344
24.1082,10.7536
24.1082,10.7687
24.1082,10.7853
24.1082,10.8028
24.1082,10.8183
24.1082,10.8344
24.1082,10.8526
24.1082,10.868
24.1082,10.885
24.1082,10.9027
24.1082,10.9184
24.1082,10.9343
24.1082,10.9509
24.1082,10.9678
24.1082,10.9847
24.1082,11.0014
24.1082,11.0192
24.1082,11.0358
24.1082,11.052
24.1082,11.0691
24.1082,11.0861
24.1082,11.1013
24.1082,11.1206
24.1082,11.1357
24.1082,11.1517
24.1082,11.1703
24.1082,11.1856
24.1082,11.2016
24.1082,11.2203
24.1082,11.2344
24.1082,11.2518
24.1082,11.2696
24.1082,11.2854
24.1082,11.3015
24.1082,11.3177
24.5132,11.3356
24.5132,11.3511
24.5132,11.3688
24.5132,11.3847
24.5132,11.4015
24.5132,11.4177
24.5132,11.4347
24.5132,11.4518
24.5132,11.4693
24.5132,11.4851
24.5132,11.5011
24.5132,11.5177
24.5132,11.5355
24.5132,11.5511
24.5132,11.5689
24.5132,11.5848
24.5132,11.601
24.5132,11.6182
24.5132,11.6344
24.5132,11.6518
24.5132,11.6676
24.5132,11.6844
24.5132,11.7009
24.5132,11.7181
24.5132,11.7354
24.5132,11.7512
24.5132,11.7694
24.5132,11.7854
24.5132,11.8018
24.5132,11.8176
24.5132,11.8356
24.5132,11.8514
24.5132,11.8692
24.5132,11.8849
24.5132,11.9016
24.5132,11.9184
24.5132,11.9344
24.5132,11.9524
24.5132,11.9677
24.5132,11.9864
24.5132,12.0037
24.5132,12.0185
24.5132,12.0345
24.5132,12.0513
24.5132,12.0681
24.5132,12.0849
24.5132,12.1012
24.5132,12.1186
24.7278,12.1362
24.7278,12.152
24.7278,12.1676
24.7278,12.1843
24.7278,12.2009
24.7278,12.2187
24.7278,12.2348
24.7278,12.2508
24.7278,12.2679
24.7278,12.2844
24.7278,12.3015
24.7278,12.3191
24.7278,12.3351
24.7278,12.3512
24.7278,12.3676
24.7278,12.3844
24.7278,12.402
24.7278,12.4179
24.7278,12.4361
24.7278,12.4515
24.7278,12.4697
24.7278,12.4859
24.7278,12.5011
24.7278,12.5183
24.7278,12.5369
24.7278,12.5522
24.7278,12.568
24.7278,12.5853
24.7278,12.6025
24.7278,12.6178
24.7278,12.6358
24.7278,12.6524
24.7278,12.6687
24.7278,12.6849
24.7278,12.7019
24.7278,12.7203
24.7278,12.7358
24.7278,12.7519
24.7278,12.7675
24.7278,12.7852
24.7278,12.8024
24.7278,12.8193
24.7278,12.8355
24.7278,12.8515
24.7278,12.8678
24.7278,12.8843
24.7278,12.9012
24.7278,12.9188
25,12.9362
25,12.952
25,12.9683
25,12.9848
25,13.0036
25,13.018
25,13.0346
25,13.0526
25,13.0681
25,13.0845
25,13.1013
25,13.1183
25,13.1355
25,13.1512
25,13.1705
25,13.1856
25,13.2015
25,13.2193
25,13.2347
25,13.252
25,13.2703
25,13.2861
25,13.3021
25,13.3188
25,13.3356
25,13.3537
25,13.3679
25,13.3857
25,13.4016
25,13.4208
25,13.4369
25,13.4514
25,13.4682
25,13.4858
25,13.5016
25,13.5181
25,13.5345
25,13.5518
25,13.5691
25,13.5849
25,13.6024
25,13.6195
25,13.635
25,13.6524
25,13.6695
25,13.6842
25,13.7019
25.4077,13.7186
25.4077,13.7345
25.4077,13.7517
25.4077,13.7704
25.4077,13.7848
25.4077,13.8024
25.4077,13.818
25.4077,13.8361
25.4077,13.8521
25.4077,13.8684
25.4077,13.8852
25.4077,13.9023
25.4077,13.9193
25.4077,13.9348
25.4077,13.9515
25.4077,13.9707
25.4077,13.9859
25.4077,14.0011
25.4077,14.0178
25.4077,14.0354
25.4077,14.0512
25.4077,14.0685
25.4077,14.0846
25.4077,14.1018
25.4077,14.1184
25.4077,14.1357
25.4077,14.1527
25.4077,14.1684
25.4077,14.1845
25.4077,14.2014
25.4077,14.2183
25.4077,14.2353
25.4077,14.2511
25.4077,14.2677
25.4077,14.2854
25.4077,14.3013
25.4077,14.3186
25.4077,14.3354
25.4077,14.3526
25.4077,14.3681
25.4077,14.3861
25.4077,14.402
25.4077,14.4188
25.4077,14.4351
25.4077,14.4518
25.4077,14.4688
25.4077,14.4844
25.5854,14.5036
25.5854,14.5186
25.5854,14.5344
25.5854,14.5511
25.5854,14.5677
25.5854,14.5851
25.5854,14.6015
25.5854,14.6187
25.5854,14.6343
25.5854,14.651
25.5854,14.6675
25.5854,14.6863
25.5854,14.7012
25.5854,14.7176
25.5854,14.7359
25.5854,14.7518
25.5854,14.7677
25.5854,14.7845
25.5854,14.801
25.5854,14.8204
25.5854,14.8374
25.5854,14.8513
25.5854,14.869
25.5854,14.8849
25.5854,14.9028
25.5854,14.9182
25.5854,14.9354
25.5854,14.9529
25.5854,14.9676
25.5854,14.9853
25.5854,15.0015
25.5854,15.0194
25.5854,15.035
25.5854,15.0518
25.5854,15.0687
25.5854,15.0853
25.5854,15.1009
25.5854,15.119
25.5854,15.1344
25.5854,15.1511
25.5854,15.1686
25.5854,15.185
25.5854,15.202
25.5854,15.218
25.5854,15.237
25.5854,15.252
25.5854,15.2686
25.8736,15.2854
25.8736,15.3019
25.8736,15.3178
25.8736,15.3346
25.8736,15.352
25.8736,15.3704
25.8736,15.3849
25.8736,15.404
25.8736,15.4187
25.8736,15.4361
25.8736,15.4538
25.8736,15.4676
25.8736,15.4853
25.8736,15.5021
25.8736,15.5178
25.8736,15.5343
25.8736,15.5516
25.8736,15.5677
25.8736,15.5849
25.8736,15.6016
25.8736,15.6183
25.8736,15.636
25.8736,15.6512
25.8736,15.6681
25.8736,15.6852
25.8736,15.7023
25.8736,15.7192
25.8736,15.7353
25.8736,15.7515
25.8736,15.7682
25.8736,15.7843
25.8736,15.8016
25.8736,15.8184
25.8736,15.8347
25.8736,15.8519
25.8736,15.8689
25.8736,15.8854
25.8736,15.901
25.8736,15.9183
25.8736,15.9362
25.8736,15.9512
25.8736,15.9682
25.8736,15.9851
25.8736,16.0013
25.8736,16.0187
26.3029,16.0369
26.3029,16.0518
26.3029,16.0684
26.3029,16.0845
26.3029,16.1023
26.3029,16.1194
26.3029,16.1363
26.3029,16.1512
26.3029,16.1691
26.3029,16.1861
26.3029,16.2017
26.3029,16.2179
26.3029,16.2349
26.3029,16.2512
26.3029,16.2679
26.3029,16.2843
26.3029,16.3028
26.3029,16.3182
26.3029,16.3356
26.3029,16.3512
26.3029,16.3678
26.3029,16.3859
26.3029,16.4019
26.3029,16.4191
26.3029,16.4348
26.3029,16.4522
26.3029,16.4676
26.3029,16.486
26.3029,16.5018
26.3029,16.5178
26.3029,16.5357
26.3029,16.5517
26.3029,16.5688
26.3029,16.5844
26.3029,16.6022
26.3029,16.6179
26.3029,16.6349
26.3029,16.6537
26.3029,16.6677
26.3029,16.6862
26.3029,16.7021
26.3029,16.7188
26.3029,16.7344
26.3029,16.7516
26.3029,16.7691
26.5628,16.7856
26.5628,16.8019
26.5628,16.8179
26.5628,16.8358
26.5628,16.8518
26.5628,16.8684
26.5628,16.8844
26.5628,16.9038
26.5628,16.9189
26.5628,16.9357
26.5628,16.9529
26.5628,16.9676
26.5628,16.9847
26.5628,17.0032
26.5628,17.0178
26.5628,17.037
26.5628,17.0528
26.5628,17.0682
26.5628,17.0856
26.5628,17.1011
26.5628,17.1185
26.5628,17.1343
26.5628,17.1517
26.5628,17.1689
26.5628,17.1853
26.5628,17.2014
26.5628,17.2191
26.5628,17.237
26.5628,17.2518
26.5628,17.2683
26.5628,17.2875
26.5628,17.3013
26.5628,17.3184
26.5628,17.335
26.5628,17.3529
26.5628,17.3686
26.5628,17.386
26.5628,17.4013
26.5628,17.4178
26.5628,17.4361
26.5628,17.4517
26.5628,17.4695
26.5628,17.4849
26.5628,17.5017
26.5628,17.5178
26.8517,17.5361
26.8517,17.5515
26.8517,17.571
26.8517,17.5858
26.8517,17.6016
26.8517,17.6207
26.8517,17.6344
26.8517,17.6521
26.8517,17.6685
26.8517,17.685
26.8517,17.7025
26.8517,17.7204
26.8517,17.735
26.8517,17.751
26.8517,17.7689
26.8517,17.7848
26.8517,17.8016
26.8517,17.8198
26.8517,17.8371
26.8517,17.8532
26.8517,17.8692
26.8517,17.8846
26.8517,17.9042
26.8517,17.919
26.8517,17.9344
26.8517,17.9535
26.8517,17.9683
26.8517,17.9858
26.8517,18.0014
26.8517,18.0196
26.8517,18.0359
26.8517,18.0522
26.8517,18.0706
26.8517,18.0872
26.8517,18.1019
26.8517,18.1176
26.8517,18.1362
26.8517,18.1516
26.8517,18.1693
26.8517,18.1846
26.8517,18.2011
26.8517,18.2193
26.8517,18.2348
26.8517,18.2529
27.1997,18.2693
27.1997,18.285
27.1997,18.301
27.1997,18.3195
27.1997,18.3348
27.1997,18.3524
27.1997,18.368
27.1997,18.3849
27.1997,18.404
27.1997,18.4192
27.1997,18.4371
27.1997,18.4526
27.1997,18.4683
27.1997,18.4863
27.1997,18.5017
27.1997,18.5178
27.1997,18.5353
27.1997,18.5514
27.1997,18.5683
27.1997,18.5846
27.1997,18.6025
27.1997,18.618
27.1997,18.6345
27.1997,18.6522
27.1997,18.6679
27.1997,18.6844
27.1997,18.7011
27.1997,18.7182
27.1997,18.7353
27.1997,18.7536
27.1997,18.7684
27.1997,18.7851
27.1997,18.8016
27.1997,18.8177
27.1997,18.8355
27.1997,18.8524
27.1997,18.8694
27.1997,18.8848
27.1997,18.9029
27.1997,18.9181
27.1997,18.9358
27.1997,18.9515
27.1997,18.9694
27.1997,18.9845
27.3283,19.0012
27.3283,19.0184
27.3283,19.0349
27.3283,19.0527
27.3283,19.0683
27.3283,19.0849
27.3283,19.1015
27.3283,19.1193
27.3283,19.1353
27.3283,19.1527
27.3283,19.1689
27.3283,19.1847
27.3283,19.2018
27.3283,19.2185
27.3283,19.2359
27.3283,19.2515
27.3283,19.2679
27.3283,19.2844
27.3283,19.3042
27.3283,19.318
27.3283,19.3359
27.3283,19.352
27.3283,19.3679
27.3283,19.3862
27.3283,19.4018
27.3283,19.4193
27.3283,19.4357
27.3283,19.4513
27.3283,19.4692
27.3283,19.4845
27.3283,19.5015
27.3283,19.5194
27.3283,19.5346
27.3283,19.5515
27.3283,19.5682
27.3283,19.585
27.3283,19.6015
27.3283,19.618
27.3283,19.6362
27.3283,19.6523
27.3283,19.6681
27.3283,19.6861
27.3283,19.7017
27.7743,19.7181
27.7743,19.7363
27.7743,19.751
27.7743,19.7691
27.7743,19.7844
27.7743,19.8018
27.7743,19.8181
27.7743,19.8352
27.7743,19.8511
27.7743,19.8687
27.7743,19.885
27.7743,19.9024
27.7743,19.918
27.7743,19.9358
27.7743,19.9511
27.7743,19.9684
27.7743,19.9859
27.7743,20.0016
27.7743,20.0192
27.7743,20.035
27.7743,20.0514
27.7743,20.0676
27.7743,20.0847
27.7743,20.1011
27.7743,20.1195
27.7743,20.1352
27.7743,20.1529
27.7743,20.1681
27.7743,20.1857
27.7743,20.2011
27.7743,20.2187
27.7743,20.2359
27.7743,20.2513
27.7743,20.2695
27.7743,20.2847
27.7743,20.3028
27.7743,20.3179
27.7743,20.3354
27.7743,20.3516
27.7743,20.3683
27.7743,20.3849
27.7743,20.4037
27.7743,20.4185
28.1622,20.4357
28.1622,20.4541
28.1622,20.469
28.1622,20.4868
28.1622,20.5024
28.1622,20.5204
28.1622,20.5353
28.1622,20.553
28.1622,20.5683
28.1622,20.5861
28.1622,20.6011
28.1622,20.6207
28.1622,20.6345
28.1622,20.6522
28.1622,20.6685
28.1622,20.6854
28.1622,20.7011
28.1622,20.7191
28.1622,20.7373
28.1622,20.7519
28.1622,20.7688
28.1622,20.7848
28.1622,20.8023
28.1622,20.8195
28.1622,20.8347
28.1622,20.8519
28.1622,20.8693
28.1622,20.8844
28.1622,20.902
28.1622,20.9185
28.1622,20.9344
28.1622,20.9515
28.1622,20.9694
28.1622,20.9853
28.1622,21.003
28.1622,21.0182
28.1622,21.0349
28.1622,21.0527
28.1622,21.0695
28.1622,21.0845
28.1622,21.1023
28.1622,21.1201
28.4196,21.1353
28.4196,21.1524
28.4196,21.1709
28.4196,21.1854
28.4196,21.2025
28.4196,21.218
28.4196,21.2349
28.4196,21.2523
28.4196,21.2678
28.4196,21.2868
28.4196,21.3019
28.4196,21.318
28.4196,21.3351
28.4196,21.3519
28.4196,21.3678
28.4196,21.3844
28.4196,21.4018
28.4196,21.4194
28.4196,21.4373
28.4196,21.4537
28.4196,21.4678
28.4196,21.4852
28.4196,21.5022
28.4196,21.5177
28.4196,21.5349
28.4196,21.5519
28.4196,21.569
28.4196,21.5875
28.4196,21.6019
28.4196,21.6187
28.4196,21.6371
28.4196,21.6511
28.4196,21.6693
28.4196,21.6849
28.4196,21.7059
28.4196,21.7178
28.4196,21.7351
28.4196,21.7511
28.4196,21.7693
28.4196,21.7848
28.4196,21.8018
28.4196,21.8197
28.7935,21.8362
28.7935,21.8517
28.7935,21.8684
28.7935,21.8858
28.7935,21.9024
28.7935,21.9199
28.7935,21.936
28.7935,21.9541
28.7935,21.968
28.7935,21.9846
28.7935,22.0024
28.7935,22.0188
28.7935,22.0347
28.7935,22.052
28.7935,22.0694
28.7935,22.0849
28.7935,22.102
28.7935,22.1192
28.7935,22.1356
28.7935,22.153
28.7935,22.1692
28.7935,22.1844
28.7935,22.2029
28.7935,22.218
28.7935,22.2361
28.7935,22.2515
28.7935,22.2697
28.7935,22.2851
28.7935,22.301
28.7935,22.319
28.7935,22.335
28.7935,22.3538
28.7935,22.3678
28.7935,22.3854
28.7935,22.4013
